Country,Year,lvl4,Vessel_length,Area,Species,Landings,Value,FU
DEU,2009,TBB_DEF,10<24m,27.4,PLE,0.060801,0,NA
DEU,2009,TBB_DEF,10<24m,27.4,POL,0.000003,0,NA
DEU,2009,TBB_DEF,10<24m,27.4,SOL,0.037825,0,NA
DEU,2009,TBB_DEF,10<24m,27.4,WHG,0.001502,0,NA
DEU,2009,TBB_DEF,24<40m,27.4,COD,0.04065,0,NA
DEU,2009,TBB_DEF,24<40m,27.4,HAD,0.000024,0,NA
DEU,2009,TBB_DEF,24<40m,27.4,HKE,0.000275,0,NA
DEU,2009,TBB_DEF,24<40m,27.4,MEG,0.000117,0,NA
DEU,2009,TBB_DEF,24<40m,27.4,MON,0.001069,0,NA
DEU,2009,TBB_DEF,24<40m,27.4,PLE,1.019394,0,NA
DEU,2009,TBB_DEF,24<40m,27.4,POL,0.000006,0,NA
DEU,2009,TBB_DEF,24<40m,27.4,SOL,0.264599,0,NA
DEU,2009,TBB_DEF,24<40m,27.4,WHG,0.009661,0,NA
DEU,2010,GNS_DEF,10<24m,27.3.a,COD,0.002053,0,NA
DEU,2010,GNS_DEF,10<24m,27.3.a,POL,0.000298,0,NA
DEU,2010,GNS_DEF,10<24m,27.4,COD,0.282472,0,NA
DEU,2010,GNS_DEF,10<24m,27.4,HAD,0.008798,0,NA
DEU,2010,GNS_DEF,10<24m,27.4,HKE,0.000058,0,NA
DEU,2010,GNS_DEF,10<24m,27.4,MON,0.000571,0,NA
DEU,2010,GNS_DEF,10<24m,27.4,PLE,0.025988,0,NA
DEU,2010,GNS_DEF,10<24m,27.4,POL,0.010819,0,NA
DEU,2010,GNS_DEF,10<24m,27.4,SOL,0.131277,0,NA
DEU,2010,GNS_DEF,10<24m,27.4,WHG,0.000696,0,NA
DEU,2010,GNS_DEF,24<40m,27.4,COD,0.068394,0,NA
DEU,2010,GNS_DEF,24<40m,27.4,HAD,0.000329,0,NA
DEU,2010,GNS_DEF,24<40m,27.4,HKE,0.000088,0,NA
DEU,2010,GNS_DEF,24<40m,27.4,MEG,0.000226,0,NA
DEU,2010,GNS_DEF,24<40m,27.4,MON,0.103184,0,NA
DEU,2010,GNS_DEF,24<40m,27.4,PLE,0.012773,0,NA
DEU,2010,GNS_DEF,24<40m,27.4,POL,0.002257,0,NA
DEU,2010,GNS_DEF,24<40m,27.4,SOL,0.027894,0,NA
DEU,2010,GNS_DEF,24<40m,27.4,WHG,0.000008,0,NA
DEU,2010,GNS_DEF,24<40m,27.6.a,MON,0.079285,0,NA
DEU,2010,GNS_DEF,24<40m,27.6.b,MON,0.086959,0,NA
DEU,2010,GNS_DEF,24<40m,27.7.c,HKE,0.000094,0,NA
DEU,2010,GNS_DEF,24<40m,27.7.k,HKE,0.000123,0,NA
DEU,2010,MIS_MIS,10<24m,27.3.a,COD,0.000362,0,NA
DEU,2010,MIS_MIS,10<24m,27.3.a,HAD,0.000083,0,NA
DEU,2010,MIS_MIS,10<24m,27.3.a,HKE,0.000118,0,NA
DEU,2010,MIS_MIS,10<24m,27.3.a,PLE,0.004824,0,NA
DEU,2010,MIS_MIS,10<24m,27.3.a,POL,0.000008,0,NA
DEU,2010,MIS_MIS,10<24m,27.3.a,SOL,0.021084,0,NA
DEU,2010,MIS_MIS,10<24m,27.3.a,WHG,0.000005,0,NA
DEU,2010,MIS_MIS,24<40m,27.3.a,PLE,0.000144,0,NA
DEU,2010,MIS_MIS,24<40m,27.3.a,SOL,0.000544,0,NA
DEU,2010,MIS_MIS,24<40m,27.4,HAD,0.00025,0,NA
DEU,2010,OTB_CRU,>=40m,27.3.a,COD,0.000523,0,NA
DEU,2010,OTB_CRU,>=40m,27.3.a,HAD,0.00025,0,NA
DEU,2010,OTB_CRU,>=40m,27.3.a,HKE,0.000054,0,NA
DEU,2010,OTB_CRU,>=40m,27.3.a,PLE,0.000002,0,NA
DEU,2010,OTB_CRU,>=40m,27.3.a,POL,0.000038,0,NA
DEU,2010,OTB_CRU,10<24m,27.3.a,COD,0.000745,0,NA
DEU,2010,OTB_CRU,10<24m,27.3.a,HAD,0.000095,0,NA
DEU,2010,OTB_CRU,10<24m,27.3.a,HKE,0.002034,0,NA
DEU,2010,OTB_CRU,10<24m,27.3.a,PLE,0.000253,0,NA
DEU,2010,OTB_CRU,10<24m,27.3.a,POL,0.000031,0,NA
DEU,2010,OTB_CRU,10<24m,27.3.a,SOL,0.000012,0,NA
DEU,2010,OTB_CRU,10<24m,27.3.a,WHG,0.000002,0,NA
DEU,2010,OTB_CRU,10<24m,27.4,COD,0.052088,0,NA
DEU,2010,OTB_CRU,10<24m,27.4,HAD,0.000087,0,NA
DEU,2010,OTB_CRU,10<24m,27.4,HKE,0.032923,0,NA
DEU,2010,OTB_CRU,10<24m,27.4,MEG,0.001952,0,NA
DEU,2010,OTB_CRU,10<24m,27.4,MON,0.003452,0,NA
DEU,2010,OTB_CRU,10<24m,27.4,PLE,1.247688,0,NA
DEU,2010,OTB_CRU,10<24m,27.4,POL,0.000028,0,NA
DEU,2010,OTB_CRU,10<24m,27.4,SOL,0.01812,0,NA
DEU,2010,OTB_CRU,10<24m,27.4,WHG,0.015106,0,NA
DEU,2010,OTB_CRU,24<40m,27.3.a,COD,0.002903,0,NA
DEU,2010,OTB_CRU,24<40m,27.3.a,HAD,0.018019,0,NA
DEU,2010,OTB_CRU,24<40m,27.3.a,HKE,0.000011,0,NA
DEU,2010,OTB_CRU,24<40m,27.3.a,PLE,0.001248,0,NA
DEU,2010,OTB_CRU,24<40m,27.3.a,POL,0.000739,0,NA
DEU,2010,OTB_CRU,24<40m,27.3.a,WHG,0.000299,0,NA
DEU,2010,OTB_CRU,24<40m,27.4,COD,0.042786,0,NA
DEU,2010,OTB_CRU,24<40m,27.4,HAD,0.000585,0,NA
DEU,2010,OTB_CRU,24<40m,27.4,HKE,0.003614,0,NA
DEU,2010,OTB_CRU,24<40m,27.4,MON,0.001005,0,NA
DEU,2010,OTB_CRU,24<40m,27.4,PLE,0.150774,0,NA
DEU,2010,OTB_CRU,24<40m,27.4,POL,0.000036,0,NA
DEU,2010,OTB_CRU,24<40m,27.4,SOL,0.000821,0,NA
DEU,2010,OTB_CRU,24<40m,27.4,WHG,0.081413,0,NA
DEU,2010,OTB_DEF,>=40m,27.3.a,COD,0.001033,0,NA
DEU,2010,OTB_DEF,>=40m,27.3.a,HAD,0.000326,0,NA
DEU,2010,OTB_DEF,>=40m,27.3.a,HKE,0.000134,0,NA
DEU,2010,OTB_DEF,>=40m,27.3.a,MON,0.000051,0,NA
DEU,2010,OTB_DEF,>=40m,27.4,COD,0.097669,0,NA
DEU,2010,OTB_DEF,>=40m,27.4,HAD,0.062744,0,NA
DEU,2010,OTB_DEF,>=40m,27.4,HKE,0.092308,0,NA
DEU,2010,OTB_DEF,>=40m,27.4,MON,0.013134,0,NA
DEU,2010,OTB_DEF,>=40m,27.4,PLE,0.00002,0,NA
DEU,2010,OTB_DEF,>=40m,27.4,POL,0.042571,0,NA
DEU,2010,OTB_DEF,>=40m,27.4,WHG,0.009704,0,NA
DEU,2010,OTB_DEF,>=40m,27.6.a,HAD,0.001402,0,NA
DEU,2010,OTB_DEF,>=40m,27.6.a,MON,0.000063,0,NA
DEU,2010,OTB_DEF,10<24m,27.3.a,COD,0.018512,0,NA
DEU,2010,OTB_DEF,10<24m,27.3.a,HAD,0.008777,0,NA
DEU,2010,OTB_DEF,10<24m,27.3.a,HKE,0.000446,0,NA
DEU,2010,OTB_DEF,10<24m,27.3.a,MON,0.000876,0,NA
DEU,2010,OTB_DEF,10<24m,27.3.a,PLE,0.005585,0,NA
DEU,2010,OTB_DEF,10<24m,27.3.a,POL,0.002736,0,NA
DEU,2010,OTB_DEF,10<24m,27.3.a,WHG,0.000122,0,NA
DEU,2010,OTB_DEF,10<24m,27.4,COD,0.216787,0,NA
DEU,2010,OTB_DEF,10<24m,27.4,HAD,0.017561,0,NA
DEU,2010,OTB_DEF,10<24m,27.4,HKE,0.052698,0,NA
DEU,2010,OTB_DEF,10<24m,27.4,MEG,0.000006,0,NA
DEU,2010,OTB_DEF,10<24m,27.4,MON,0.000967,0,NA
DEU,2010,OTB_DEF,10<24m,27.4,PLE,0.581064,0,NA
DEU,2010,OTB_DEF,10<24m,27.4,POL,0.00206,0,NA
DEU,2010,OTB_DEF,10<24m,27.4,SOL,0.000587,0,NA
DEU,2010,OTB_DEF,10<24m,27.4,WHG,0.001204,0,NA
DEU,2010,OTB_DEF,24<40m,27.3.a,COD,0.030035,0,NA
DEU,2010,OTB_DEF,24<40m,27.3.a,HAD,0.037353,0,NA
DEU,2010,OTB_DEF,24<40m,27.3.a,HKE,0.000313,0,NA
DEU,2010,OTB_DEF,24<40m,27.3.a,MON,0.000068,0,NA
DEU,2010,OTB_DEF,24<40m,27.3.a,PLE,0.005125,0,NA
DEU,2010,OTB_DEF,24<40m,27.3.a,POL,0.003801,0,NA
DEU,2010,OTB_DEF,24<40m,27.3.a,SOL,0.000001,0,NA
DEU,2010,OTB_DEF,24<40m,27.3.a,WHG,0.000078,0,NA
DEU,2010,OTB_DEF,24<40m,27.4,COD,2.002294,0,NA
DEU,2010,OTB_DEF,24<40m,27.4,HAD,0.543311,0,NA
DEU,2010,OTB_DEF,24<40m,27.4,HKE,0.366228,0,NA
DEU,2010,OTB_DEF,24<40m,27.4,MEG,0.000101,0,NA
DEU,2010,OTB_DEF,24<40m,27.4,MON,0.015065,0,NA
DEU,2010,OTB_DEF,24<40m,27.4,PLE,0.21848,0,NA
DEU,2010,OTB_DEF,24<40m,27.4,POL,0.070772,0,NA
DEU,2010,OTB_DEF,24<40m,27.4,SOL,0.000102,0,NA
DEU,2010,OTB_DEF,24<40m,27.4,WHG,0.028921,0,NA
DEU,2010,SSC_DEF,10<24m,27.3.a,MON,0.000028,0,NA
DEU,2010,SSC_DEF,10<24m,27.4,MON,0.000449,0,NA
DEU,2010,SSC_DEF,24<40m,27.3.a,MON,0.000224,0,NA
DEU,2010,SSC_DEF,24<40m,27.4,MEG,0.000018,0,NA
DEU,2010,SSC_DEF,24<40m,27.4,MON,0.004697,0,NA
DEU,2010,TBB_CRU,<10m,27.4,PLE,0.000004,0,NA
DEU,2010,TBB_CRU,<10m,27.4,SOL,0.000031,0,NA
DEU,2010,TBB_CRU,10<24m,27.4,COD,0.000002,0,NA
DEU,2010,TBB_CRU,10<24m,27.4,PLE,0.000349,0,NA
DEU,2010,TBB_CRU,10<24m,27.4,SOL,0.00208,0,NA
DEU,2010,TBB_CRU,24<40m,27.4,MON,0.000004,0,NA
DEU,2010,TBB_CRU,24<40m,27.4,PLE,0.002655,0,NA
DEU,2010,TBB_CRU,24<40m,27.4,SOL,0.000734,0,NA
DEU,2010,TBB_CRU,24<40m,27.4,WHG,0.000002,0,NA
DEU,2010,TBB_DEF,<10m,27.4,PLE,0.000013,0,NA
DEU,2010,TBB_DEF,<10m,27.4,SOL,0.000032,0,NA
DEU,2010,TBB_DEF,>=40m,27.4,COD,0.009742,0,NA
DEU,2010,TBB_DEF,>=40m,27.4,HKE,0.000094,0,NA
DEU,2010,TBB_DEF,>=40m,27.4,MEG,0.000006,0,NA
DEU,2010,TBB_DEF,>=40m,27.4,MON,0.000103,0,NA
DEU,2010,TBB_DEF,>=40m,27.4,PLE,0.17442,0,NA
DEU,2010,TBB_DEF,>=40m,27.4,POL,0.000006,0,NA
DEU,2010,TBB_DEF,>=40m,27.4,SOL,0.055494,0,NA
DEU,2010,TBB_DEF,>=40m,27.4,WHG,0.000973,0,NA
DEU,2010,TBB_DEF,10<24m,27.4,COD,0.024692,0,NA
DEU,2010,TBB_DEF,10<24m,27.4,HAD,0.000001,0,NA
DEU,2010,TBB_DEF,10<24m,27.4,HKE,0.000551,0,NA
DEU,2010,TBB_DEF,10<24m,27.4,MON,0.000018,0,NA
DEU,2010,TBB_DEF,10<24m,27.4,PLE,0.13437,0,NA
DEU,2010,TBB_DEF,10<24m,27.4,SOL,0.037884,0,NA
DEU,2010,TBB_DEF,10<24m,27.4,WHG,0.003663,0,NA
DEU,2010,TBB_DEF,24<40m,27.4,COD,0.047461,0,NA
DEU,2010,TBB_DEF,24<40m,27.4,HAD,0.000153,0,NA
DEU,2010,TBB_DEF,24<40m,27.4,HKE,0.001128,0,NA
DEU,2010,TBB_DEF,24<40m,27.4,MEG,0.000453,0,NA
DEU,2010,TBB_DEF,24<40m,27.4,MON,0.002393,0,NA
DEU,2010,TBB_DEF,24<40m,27.4,PLE,1.238307,0,NA
DEU,2010,TBB_DEF,24<40m,27.4,POL,0.000016,0,NA
DEU,2010,TBB_DEF,24<40m,27.4,SOL,0.261631,0,NA
DEU,2010,TBB_DEF,24<40m,27.4,WHG,0.013558,0,NA
DEU,2011,GNS_DEF,10<24m,27.4,COD,0.207585,0,NA
DEU,2011,GNS_DEF,10<24m,27.4,HAD,0.009583,0,NA
DEU,2011,GNS_DEF,10<24m,27.4,HKE,0.000042,0,NA
DEU,2011,GNS_DEF,10<24m,27.4,MON,0.001286,0,NA
DEU,2011,GNS_DEF,10<24m,27.4,PLE,0.019663,0,NA
DEU,2011,GNS_DEF,10<24m,27.4,POL,0.007585,0,NA
DEU,2011,GNS_DEF,10<24m,27.4,SOL,0.106279,0,NA
DEU,2011,GNS_DEF,10<24m,27.4,WHG,0.000145,0,NA
DEU,2011,GNS_DEF,24<40m,27.4,COD,0.048467,0,NA
DEU,2011,GNS_DEF,24<40m,27.4,HAD,0.000518,0,NA
DEU,2011,GNS_DEF,24<40m,27.4,HKE,0.000006,0,NA
DEU,2011,GNS_DEF,24<40m,27.4,MON,0.034151,0,NA
DEU,2011,GNS_DEF,24<40m,27.4,PLE,0.005476,0,NA
DEU,2011,GNS_DEF,24<40m,27.4,POL,0.000789,0,NA
DEU,2011,GNS_DEF,24<40m,27.4,SOL,0.021805,0,NA
DEU,2011,GNS_DEF,24<40m,27.4,WHG,0.000014,0,NA
DEU,2011,GNS_DEF,24<40m,27.6.a,MON,0.05931,0,NA
DEU,2011,GNS_DEF,24<40m,27.6.b,MON,0.089508,0,NA
DEU,2011,MIS_MIS,10<24m,27.3.a,COD,0.001418,0,NA
DEU,2011,MIS_MIS,10<24m,27.3.a,HAD,0.000025,0,NA
DEU,2011,MIS_MIS,10<24m,27.3.a,HKE,0.000009,0,NA
DEU,2011,MIS_MIS,10<24m,27.3.a,PLE,0.002725,0,NA
DEU,2011,MIS_MIS,10<24m,27.3.a,POL,0.000004,0,NA
DEU,2011,MIS_MIS,10<24m,27.3.a,SOL,0.026578,0,NA
DEU,2011,MIS_MIS,10<24m,27.3.a,WHG,0.00001,0,NA
DEU,2011,MIS_MIS,10<24m,27.4,COD,0.006316,0,NA
DEU,2011,MIS_MIS,10<24m,27.4,HAD,0.000124,0,NA
DEU,2011,MIS_MIS,10<24m,27.4,PLE,0.000303,0,NA
DEU,2011,MIS_MIS,10<24m,27.4,WHG,0.001913,0,NA
DEU,2011,MIS_MIS,24<40m,27.3.a,PLE,0.000233,0,NA
DEU,2011,MIS_MIS,24<40m,27.3.a,SOL,0.003941,0,NA
DEU,2011,OTB_CRU,10<24m,27.3.a,COD,0.000189,0,NA
DEU,2011,OTB_CRU,10<24m,27.3.a,HAD,0.000018,0,NA
DEU,2011,OTB_CRU,10<24m,27.3.a,HKE,0.000453,0,NA
DEU,2011,OTB_CRU,10<24m,27.3.a,PLE,0.000083,0,NA
DEU,2011,OTB_CRU,10<24m,27.3.a,POL,0.000026,0,NA
DEU,2011,OTB_CRU,10<24m,27.3.a,SOL,0.000006,0,NA
DEU,2011,OTB_CRU,10<24m,27.3.a,WHG,0.000011,0,NA
DEU,2011,OTB_CRU,10<24m,27.4,COD,0.031504,0,NA
DEU,2011,OTB_CRU,10<24m,27.4,HAD,0.000237,0,NA
DEU,2011,OTB_CRU,10<24m,27.4,HKE,0.021628,0,NA
DEU,2011,OTB_CRU,10<24m,27.4,MEG,0.00176,0,NA
DEU,2011,OTB_CRU,10<24m,27.4,MON,0.001777,0,NA
DEU,2011,OTB_CRU,10<24m,27.4,PLE,1.313013,0,NA
DEU,2011,OTB_CRU,10<24m,27.4,POL,0.000009,0,NA
DEU,2011,OTB_CRU,10<24m,27.4,SOL,0.019519,0,NA
DEU,2011,OTB_CRU,10<24m,27.4,WHG,0.042856,0,NA
DEU,2011,OTB_CRU,24<40m,27.3.a,COD,0.004047,0,NA
DEU,2011,OTB_CRU,24<40m,27.3.a,HAD,0.021507,0,NA
DEU,2011,OTB_CRU,24<40m,27.3.a,HKE,0.000077,0,NA
DEU,2011,OTB_CRU,24<40m,27.3.a,PLE,0.004101,0,NA
DEU,2011,OTB_CRU,24<40m,27.3.a,POL,0.000437,0,NA
DEU,2011,OTB_CRU,24<40m,27.3.a,SOL,0.000001,0,NA
DEU,2011,OTB_CRU,24<40m,27.3.a,WHG,0.000091,0,NA
DEU,2011,OTB_CRU,24<40m,27.4,COD,0.018543,0,NA
DEU,2011,OTB_CRU,24<40m,27.4,HAD,0.000644,0,NA
DEU,2011,OTB_CRU,24<40m,27.4,HKE,0.009196,0,NA
DEU,2011,OTB_CRU,24<40m,27.4,MON,0.000785,0,NA
DEU,2011,OTB_CRU,24<40m,27.4,PLE,0.214406,0,NA
DEU,2011,OTB_CRU,24<40m,27.4,POL,0.00001,0,NA
DEU,2011,OTB_CRU,24<40m,27.4,SOL,0.001472,0,NA
DEU,2011,OTB_CRU,24<40m,27.4,WHG,0.003098,0,NA
DEU,2011,OTB_DEF,>=40m,27.3.a,COD,0.000418,0,NA
DEU,2011,OTB_DEF,>=40m,27.3.a,HAD,0.000232,0,NA
DEU,2011,OTB_DEF,>=40m,27.3.a,HKE,0.000066,0,NA
DEU,2011,OTB_DEF,>=40m,27.3.a,POL,0.000001,0,NA
DEU,2011,OTB_DEF,>=40m,27.4,COD,0.114598,0,NA
DEU,2011,OTB_DEF,>=40m,27.4,HAD,0.050148,0,NA
DEU,2011,OTB_DEF,>=40m,27.4,HKE,0.115796,0,NA
DEU,2011,OTB_DEF,>=40m,27.4,MEG,0.00276,0,NA
DEU,2011,OTB_DEF,>=40m,27.4,MON,0.0085,0,NA
DEU,2011,OTB_DEF,>=40m,27.4,PLE,0.000036,0,NA
DEU,2011,OTB_DEF,>=40m,27.4,POL,0.021485,0,NA
DEU,2011,OTB_DEF,>=40m,27.4,WHG,0.006838,0,NA
DEU,2011,OTB_DEF,10<24m,27.3.a,COD,0.008141,0,NA
DEU,2011,OTB_DEF,10<24m,27.3.a,HAD,0.009566,0,NA
DEU,2011,OTB_DEF,10<24m,27.3.a,MON,0.001207,0,NA
DEU,2011,OTB_DEF,10<24m,27.3.a,PLE,0.005391,0,NA
DEU,2011,OTB_DEF,10<24m,27.3.a,POL,0.002527,0,NA
DEU,2011,OTB_DEF,10<24m,27.3.a,SOL,0.000011,0,NA
DEU,2011,OTB_DEF,10<24m,27.3.a,WHG,0.000002,0,NA
DEU,2011,OTB_DEF,10<24m,27.4,COD,0.187189,0,NA
DEU,2011,OTB_DEF,10<24m,27.4,HAD,0.021345,0,NA
DEU,2011,OTB_DEF,10<24m,27.4,HKE,0.011678,0,NA
DEU,2011,OTB_DEF,10<24m,27.4,MON,0.000404,0,NA
DEU,2011,OTB_DEF,10<24m,27.4,PLE,0.430387,0,NA
DEU,2011,OTB_DEF,10<24m,27.4,POL,0.000104,0,NA
DEU,2011,OTB_DEF,10<24m,27.4,SOL,0.000099,0,NA
DEU,2011,OTB_DEF,10<24m,27.4,WHG,0.022139,0,NA
DEU,2011,OTB_DEF,24<40m,27.3.a,COD,0.045866,0,NA
DEU,2011,OTB_DEF,24<40m,27.3.a,HAD,0.071036,0,NA
DEU,2011,OTB_DEF,24<40m,27.3.a,HKE,0.002755,0,NA
DEU,2011,OTB_DEF,24<40m,27.3.a,MON,0.000223,0,NA
DEU,2011,OTB_DEF,24<40m,27.3.a,PLE,0.0034,0,NA
DEU,2011,OTB_DEF,24<40m,27.3.a,POL,0.003514,0,NA
DEU,2011,OTB_DEF,24<40m,27.3.a,WHG,0.000046,0,NA
DEU,2011,OTB_DEF,24<40m,27.4,COD,1.56223,0,NA
DEU,2011,OTB_DEF,24<40m,27.4,HAD,0.492058,0,NA
DEU,2011,OTB_DEF,24<40m,27.4,HKE,0.41439,0,NA
DEU,2011,OTB_DEF,24<40m,27.4,MEG,0.000016,0,NA
DEU,2011,OTB_DEF,24<40m,27.4,MON,0.009785,0,NA
DEU,2011,OTB_DEF,24<40m,27.4,PLE,0.353217,0,NA
DEU,2011,OTB_DEF,24<40m,27.4,POL,0.036661,0,NA
DEU,2011,OTB_DEF,24<40m,27.4,SOL,0.000072,0,NA
DEU,2011,OTB_DEF,24<40m,27.4,WHG,0.013257,0,NA
DEU,2011,SSC_DEF,10<24m,27.4,MON,0.000954,0,NA
DEU,2011,SSC_DEF,24<40m,27.3.a,MON,0.000256,0,NA
DEU,2011,SSC_DEF,24<40m,27.4,MON,0.004169,0,NA
DEU,2011,TBB_CRU,<10m,27.4,PLE,0.000028,0,NA
DEU,2011,TBB_CRU,<10m,27.4,SOL,0.000043,0,NA
DEU,2011,TBB_CRU,10<24m,27.4,PLE,0.000653,0,NA
DEU,2011,TBB_CRU,10<24m,27.4,SOL,0.00065,0,NA
DEU,2011,TBB_CRU,10<24m,27.4,WHG,0.000002,0,NA
DEU,2011,TBB_CRU,24<40m,27.4,COD,0.000367,0,NA
DEU,2011,TBB_CRU,24<40m,27.4,PLE,0.007545,0,NA
DEU,2011,TBB_CRU,24<40m,27.4,SOL,0.000848,0,NA
DEU,2011,TBB_CRU,24<40m,27.4,WHG,0.000009,0,NA
DEU,2011,TBB_DEF,>=40m,27.4,COD,0.006681,0,NA
DEU,2011,TBB_DEF,>=40m,27.4,HAD,0.000007,0,NA
DEU,2011,TBB_DEF,>=40m,27.4,HKE,0.000108,0,NA
DEU,2011,TBB_DEF,>=40m,27.4,MEG,0.00002,0,NA
DEU,2011,TBB_DEF,>=40m,27.4,MON,0.000176,0,NA
DEU,2011,TBB_DEF,>=40m,27.4,PLE,0.185435,0,NA
DEU,2011,TBB_DEF,>=40m,27.4,SOL,0.042108,0,NA
DEU,2011,TBB_DEF,>=40m,27.4,WHG,0.001586,0,NA
DEU,2011,TBB_DEF,10<24m,27.4,COD,0.0023,0,NA
DEU,2011,TBB_DEF,10<24m,27.4,HKE,0.000104,0,NA
DEU,2011,TBB_DEF,10<24m,27.4,MEG,0.000017,0,NA
DEU,2011,TBB_DEF,10<24m,27.4,MON,0.000026,0,NA
DEU,2011,TBB_DEF,10<24m,27.4,PLE,0.03237,0,NA
DEU,2011,TBB_DEF,10<24m,27.4,SOL,0.019528,0,NA
DEU,2011,TBB_DEF,10<24m,27.4,WHG,0.00152,0,NA
DEU,2011,TBB_DEF,24<40m,27.4,COD,0.025679,0,NA
DEU,2011,TBB_DEF,24<40m,27.4,HAD,0.000203,0,NA
DEU,2011,TBB_DEF,24<40m,27.4,HKE,0.003978,0,NA
DEU,2011,TBB_DEF,24<40m,27.4,MEG,0.000062,0,NA
DEU,2011,TBB_DEF,24<40m,27.4,MON,0.001086,0,NA
DEU,2011,TBB_DEF,24<40m,27.4,PLE,1.260542,0,NA
DEU,2011,TBB_DEF,24<40m,27.4,POL,0.000012,0,NA
DEU,2011,TBB_DEF,24<40m,27.4,SOL,0.114651,0,NA
DEU,2011,TBB_DEF,24<40m,27.4,WHG,0.017397,0,NA
DEU,2012,GNS_DEF,10<24m,27.3.a,COD,0.105831,0,NA
DEU,2012,GNS_DEF,10<24m,27.3.a,HAD,0.0018,0,NA
DEU,2012,GNS_DEF,10<24m,27.3.a,HKE,0.000129,0,NA
DEU,2012,GNS_DEF,10<24m,27.3.a,MON,0.000164,0,NA
DEU,2012,GNS_DEF,10<24m,27.3.a,PLE,0.00135,0,NA
DEU,2012,GNS_DEF,10<24m,27.3.a,POL,0.008811,0,NA
DEU,2012,GNS_DEF,10<24m,27.3.a,SOL,0.000007,0,NA
DEU,2012,GNS_DEF,10<24m,27.3.a,WHG,0.000001,0,NA
DEU,2012,GNS_DEF,10<24m,27.4,COD,0.090494,0,NA
DEU,2012,GNS_DEF,10<24m,27.4,HAD,0.0034,0,NA
DEU,2012,GNS_DEF,10<24m,27.4,HKE,0.000022,0,NA
DEU,2012,GNS_DEF,10<24m,27.4,MON,0.000087,0,NA
DEU,2012,GNS_DEF,10<24m,27.4,PLE,0.013461,0,NA
DEU,2012,GNS_DEF,10<24m,27.4,POL,0.004864,0,NA
DEU,2012,GNS_DEF,10<24m,27.4,SOL,0.132391,0,NA
DEU,2012,GNS_DEF,10<24m,27.4,WHG,0.000044,0,NA
DEU,2012,GNS_DEF,24<40m,27.3.a,COD,0.004324,0,NA
DEU,2012,GNS_DEF,24<40m,27.3.a,HAD,0.000038,0,NA
DEU,2012,GNS_DEF,24<40m,27.3.a,PLE,0.000057,0,NA
DEU,2012,GNS_DEF,24<40m,27.3.a,POL,0.000188,0,NA
DEU,2012,GNS_DEF,24<40m,27.3.a,SOL,0.000008,0,NA
DEU,2012,GNS_DEF,24<40m,27.4,COD,0.057536,0,NA
DEU,2012,GNS_DEF,24<40m,27.4,HAD,0.000492,0,NA
DEU,2012,GNS_DEF,24<40m,27.4,HKE,0.000008,0,NA
DEU,2012,GNS_DEF,24<40m,27.4,MEG,0.000341,0,NA
DEU,2012,GNS_DEF,24<40m,27.4,MON,0.251561,0,NA
DEU,2012,GNS_DEF,24<40m,27.4,PLE,0.003811,0,NA
DEU,2012,GNS_DEF,24<40m,27.4,POL,0.002428,0,NA
DEU,2012,GNS_DEF,24<40m,27.4,SOL,0.032322,0,NA
DEU,2012,GNS_DEF,24<40m,27.6.a,MON,0.063201,0,NA
DEU,2012,GNS_DEF,24<40m,27.6.b,MON,0.078854,0,NA
DEU,2012,MIS_MIS,10<24m,27.3.a,COD,0.000051,0,NA
DEU,2012,MIS_MIS,10<24m,27.3.a,HKE,0.000007,0,NA
DEU,2012,MIS_MIS,10<24m,27.3.a,PLE,0.00128,0,NA
DEU,2012,MIS_MIS,10<24m,27.3.a,SOL,0.011663,0,NA
DEU,2012,OTB_CRU,10<24m,27.3.a,HKE,0.000005,0,NA
DEU,2012,OTB_CRU,10<24m,27.4,COD,0.01947,0,NA
DEU,2012,OTB_CRU,10<24m,27.4,HAD,0.000268,0,NA
DEU,2012,OTB_CRU,10<24m,27.4,HKE,0.017572,0,NA
DEU,2012,OTB_CRU,10<24m,27.4,MEG,0.001082,0,NA
DEU,2012,OTB_CRU,10<24m,27.4,MON,0.000776,0,NA
DEU,2012,OTB_CRU,10<24m,27.4,PLE,1.10805,0,NA
DEU,2012,OTB_CRU,10<24m,27.4,POL,0.000003,0,NA
DEU,2012,OTB_CRU,10<24m,27.4,SOL,0.006222,0,NA
DEU,2012,OTB_CRU,10<24m,27.4,WHG,0.002213,0,NA
DEU,2012,OTB_CRU,24<40m,27.3.a,COD,0.006349,0,NA
DEU,2012,OTB_CRU,24<40m,27.3.a,HAD,0.023519,0,NA
DEU,2012,OTB_CRU,24<40m,27.3.a,PLE,0.001784,0,NA
DEU,2012,OTB_CRU,24<40m,27.3.a,POL,0.000168,0,NA
DEU,2012,OTB_CRU,24<40m,27.3.a,SOL,0.000001,0,NA
DEU,2012,OTB_CRU,24<40m,27.3.a,WHG,0.000564,0,NA
DEU,2012,OTB_CRU,24<40m,27.4,COD,0.019656,0,NA
DEU,2012,OTB_CRU,24<40m,27.4,HAD,0.000135,0,NA
DEU,2012,OTB_CRU,24<40m,27.4,HKE,0.005196,0,NA
DEU,2012,OTB_CRU,24<40m,27.4,MON,0.000367,0,NA
DEU,2012,OTB_CRU,24<40m,27.4,PLE,0.280441,0,NA
